Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
50,50,1984-02-13,23-183,SAS,@,IND,W (+9),1,35:00,4,6,0.667,0,0,,5,5,1.0,3,6,9,1,2,0,3,2,13,13.2,
51,51,1984-02-15,23-185,SAS,@,NJN,W (+6),1,16:00,1,4,0.25,0,0,,2,2,1.0,1,0,1,2,1,1,0,1,4,5.0,
52,52,1984-02-17,23-187,SAS,@,CHI,W (+2),1,20:00,3,3,1.0,0,0,,1,2,0.5,1,4,5,5,1,1,0,2,7,12.0,
53,53,1984-02-19,23-189,SAS,,DET,L (-2),1,13:00,3,4,0.75,0,0,,2,2,1.0,2,2,4,0,0,0,1,6,8,5.0,
54,54,1984-02-21,23-191,SAS,,PHO,L (-3),1,26:00,5,11,0.455,0,0,,2,2,1.0,1,5,6,4,0,0,1,2,12,9.5,
55,55,1984-02-22,23-192,SAS,@,DEN,L (-6),0,26:00,3,6,0.5,0,0,,2,2,1.0,1,5,6,3,0,0,1,6,8,5.9,
56,56,1984-02-23,23-193,SAS,@,UTA,L (-1),0,37:00,8,15,0.533,0,0,,0,0,,1,2,3,7,0,0,1,5,16,11.9,
57,57,1984-02-25,23-195,SAS,,MIL,L (-11),0,25:00,3,8,0.375,0,0,,5,6,0.833,6,5,11,1,2,0,2,5,11,10.6,
58,58,1984-02-28,23-198,SAS,,DAL,L (-12),0,20:00,5,7,0.714,0,0,,0,0,,0,3,3,1,0,0,0,3,10,7.5,
59,59,1984-03-01,23-200,SAS,@,POR,L (-23),0,26:00,5,11,0.455,1,1,1.0,5,5,1.0,2,5,7,1,0,0,1,1,16,12.5,
60,60,1984-03-03,23-202,SAS,@,PHO,L (-14),0,23:00,1,5,0.2,0,0,,6,6,1.0,2,1,3,0,0,0,1,5,8,3.6,
61,61,1984-03-06,23-205,SAS,,CLE,W (+7),0,22:00,2,4,0.5,0,0,,0,0,,0,2,2,1,1,0,1,3,4,2.1,
62,62,1984-03-10,23-209,SAS,,HOU,W (+5),0,30:00,5,6,0.833,0,0,,3,4,0.75,3,4,7,0,0,4,2,1,13,14.1,
63,63,1984-03-13,23-212,SAS,,DAL,W (+6),0,39:00,3,9,0.333,0,0,,5,7,0.714,4,2,6,3,2,0,0,5,11,10.6,
64,64,1984-03-15,23-214,SAS,@,LAL,L (-19),0,22:00,1,2,0.5,0,0,,0,0,,0,3,3,1,0,0,0,0,2,2.6,
65,65,1984-03-16,23-215,SAS,@,SEA,L (-3),0,21:00,4,6,0.667,0,0,,5,5,1.0,2,4,6,0,0,0,1,4,13,10.4,
66,66,1984-03-18,23-217,SAS,@,SDC,W (+5),0,22:00,4,6,0.667,0,1,0.0,4,6,0.667,1,3,4,2,1,1,0,6,12,10.9,
67,67,1984-03-20,23-219,SAS,,ATL,W (+3),0,26:00,0,4,0.0,0,0,,2,2,1.0,0,2,2,0,1,1,1,2,2,-0.3,
68,68,1984-03-22,23-221,SAS,,UTA,W (+3),0,19:00,1,3,0.333,0,0,,2,2,1.0,1,3,4,1,2,0,0,3,4,5.4,
69,69,1984-03-24,23-223,SAS,@,KCK,L (-7),0,25:00,4,7,0.571,0,0,,2,2,1.0,1,1,2,2,0,0,3,2,10,5.3,
70,70,1984-03-27,23-226,SAS,,GSW,W (+1),0,12:00,1,3,0.333,0,0,,1,4,0.25,2,2,4,2,2,1,1,0,3,5.2,
71,71,1984-03-30,23-229,SAS,@,DEN,L (-9),0,17:00,4,5,0.8,0,0,,3,3,1.0,1,2,3,0,1,0,2,3,11,8.2,
72,72,1984-03-31,23-230,SAS,,SEA,L (-18),0,29:00,5,10,0.5,0,0,,5,9,0.556,5,10,15,1,2,1,1,3,15,16.1,
73,73,1984-04-03,23-233,SAS,,LAL,W (+28),0,25:00,8,12,0.667,0,0,,0,0,,2,2,4,0,0,0,0,2,16,12.0,
74,74,1984-04-06,23-236,SAS,@,DAL,L (-13),0,19:00,2,4,0.5,0,0,,3,4,0.75,1,4,5,1,1,0,1,3,7,6.0,
75,75,1984-04-07,23-237,SAS,,SDC,W (+14),0,28:00,2,5,0.4,0,0,,4,4,1.0,1,5,6,4,0,0,1,4,8,7.7,
76,76,1984-04-10,23-240,SAS,,HOU,W (+10),0,24:00,5,9,0.556,0,0,,2,3,0.667,0,3,3,1,1,1,1,3,12,8.4,
77,77,1984-04-12,23-242,SAS,@,KCK,L (-12),0,15:00,1,2,0.5,0,0,,0,0,,0,3,3,0,0,1,0,2,2,1.8,
78,78,1984-04-13,23-243,SAS,@,HOU,W (+1),0,19:00,4,9,0.444,0,0,,0,0,,0,1,1,0,0,0,1,1,8,2.2,
79,79,1984-04-15,23-245,SAS,,DEN,W (+3),0,31:00,8,16,0.5,0,0,,0,0,,0,2,2,2,1,1,5,2,16,5.9,
1,1,1984-10-27,24-074,SAS,,LAL,W (+1),0,9:00,2,5,0.4,0,0,,0,0,,0,0,0,1,0,0,0,0,4,2.0,
2,2,1984-10-30,24-077,SAS,,DEN,W (+8),0,22:00,5,7,0.714,0,0,,2,2,1.0,0,3,3,2,2,1,4,5,12,8.1,
3,3,1984-11-01,24-079,SAS,@,GSW,W (+15),0,16:00,1,3,0.333,0,0,,2,2,1.0,1,2,3,1,0,0,0,2,4,3.5,
4,4,1984-11-02,24-080,SAS,@,LAL,L (-19),0,13:00,2,7,0.286,0,0,,0,0,,0,0,0,0,3,0,1,0,4,1.9,
5,5,1984-11-04,24-082,SAS,,NYK,W (+1),0,15:00,4,4,1.0,0,0,,1,1,1.0,0,2,2,2,0,0,0,1,9,9.4,
6,6,1984-11-06,24-084,SAS,,SEA,W (+8),0,21:00,2,5,0.4,0,0,,4,4,1.0,0,2,2,2,0,2,0,2,8,7.9,
7,7,1984-11-07,24-085,SAS,@,UTA,L (-12),0,18:00,3,8,0.375,0,0,,2,2,1.0,0,1,1,0,0,1,2,3,8,1.4,
8,8,1984-11-10,24-088,SAS,,CLE,W (+24),0,13:00,1,7,0.143,0,0,,1,2,0.5,1,1,2,1,0,1,2,2,3,-2.3,
9,9,1984-11-13,24-091,SAS,@,CHI,L (-3),0,12:00,1,1,1.0,0,0,,0,0,,0,1,1,1,1,0,0,3,2,2.5,
10,10,1984-11-14,24-092,SAS,@,WSB,L (-19),0,13:00,3,7,0.429,0,0,,3,4,0.75,1,0,1,1,0,0,2,3,9,3.1,
11,11,1984-11-16,24-094,SAS,@,IND,L (-11),0,18:00,3,4,0.75,0,0,,0,0,,0,3,3,3,1,2,2,2,6,7.0,
12,12,1984-11-17,24-095,SAS,@,HOU,L (-8),0,9:00,1,3,0.333,0,0,,2,2,1.0,0,0,0,1,0,0,0,2,4,2.2,
13,13,1984-11-21,24-099,SAS,,DET,L (-13),0,16:00,2,4,0.5,0,0,,1,2,0.5,1,0,1,1,0,0,2,1,5,1.6,
14,14,1984-11-24,24-102,SAS,,UTA,L (-6),0,12:00,1,4,0.25,0,0,,0,0,,0,4,4,1,1,0,2,4,2,-1.1,
15,15,1984-11-27,24-105,SAS,,HOU,L (-17),0,7:00,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,
16,16,1984-11-29,24-107,SAS,,DAL,W (+8),0,16:00,2,3,0.667,0,0,,1,2,0.5,0,0,0,1,0,0,2,5,5,0.0,
17,17,1984-12-01,24-109,SAS,,LAC,W (+32),0,19:00,3,6,0.5,0,0,,3,4,0.75,1,3,4,1,1,1,0,1,9,9.2,
18,18,1984-12-04,24-112,SAS,,ATL,W (+8),0,20:00,2,4,0.5,0,0,,0,1,0.0,0,0,0,0,0,1,0,3,4,1.1,
19,19,1984-12-06,24-114,SAS,@,POR,L (-17),0,9:00,2,2,1.0,0,0,,1,2,0.5,0,0,0,0,0,0,1,1,5,2.6,
20,20,1984-12-09,24-117,SAS,@,LAC,L (-3),0,10:00,0,3,0.0,0,0,,3,4,0.75,2,0,2,2,0,0,0,2,3,2.5,
21,21,1984-12-11,24-119,SAS,@,KCK,L (-1),0,8:00,0,3,0.0,0,0,,2,2,1.0,2,0,2,0,0,1,0,3,2,0.8,
22,22,1984-12-14,24-122,SAS,@,DAL,L (-17),0,9:00,4,8,0.5,0,0,,1,2,0.5,1,2,3,0,1,1,1,0,9,6.6,
23,23,1984-12-20,24-128,UTA,,DET,W (+1),0,15:00,3,5,0.6,0,0,,3,4,0.75,2,2,4,0,0,0,1,1,9,6.9,
24,24,1984-12-22,24-130,UTA,,DAL,L (-17),0,21:00,2,5,0.4,0,0,,3,3,1.0,0,2,2,1,0,1,2,2,7,3.5,
25,25,1984-12-26,24-134,UTA,,KCK,W (+11),0,9:00,0,3,0.0,0,0,,0,0,,0,2,2,2,0,0,2,2,0,-2.9,
26,26,1984-12-28,24-136,UTA,,PHI,L (-3),0,13:00,1,4,0.25,0,0,,4,4,1.0,2,1,3,3,0,0,1,2,6,5.6,
27,27,1984-12-29,24-137,UTA,@,DAL,W (+2),0,8:00,1,3,0.333,0,0,,3,4,0.75,0,0,0,0,0,0,0,3,5,1.7,
28,28,1985-01-01,24-140,UTA,,IND,L (-2),0,8:00,0,3,0.0,0,0,,2,2,1.0,1,0,1,0,0,0,0,0,2,0.6,
29,29,1985-01-04,24-143,UTA,,DEN,W (+10),0,22:00,5,9,0.556,0,0,,6,6,1.0,1,2,3,0,1,0,2,3,16,10.8,
30,30,1985-01-06,24-145,UTA,,HOU,W (+29),0,16:00,2,5,0.4,0,0,,4,4,1.0,0,2,2,0,0,0,0,1,8,5.5,
31,31,1985-01-07,24-146,UTA,@,LAC,L (-10),0,17:00,4,6,0.667,0,0,,0,0,,1,3,4,0,0,1,4,0,8,3.7,
32,32,1985-01-10,24-149,UTA,@,LAL,L (-8),0,9:00,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,
33,33,1985-01-12,24-151,UTA,@,PHO,L (-15),0,20:00,1,6,0.167,0,0,,2,2,1.0,2,3,5,1,1,0,3,2,4,0.4,
34,34,1985-01-15,24-154,UTA,@,SAS,L (-20),0,16:00,2,6,0.333,0,0,,2,2,1.0,2,1,3,0,0,0,0,2,6,3.5,
35,35,1985-01-16,24-155,UTA,,WSB,L (-2),0,11:00,3,4,0.75,0,0,,1,2,0.5,1,0,1,1,0,0,0,1,7,6.0,
36,36,1985-01-19,24-158,UTA,@,HOU,L (-25),0,6:00,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,
37,37,1985-01-26,24-165,UTA,,LAL,W (+13),0,21:00,5,5,1.0,0,0,,2,2,1.0,1,0,1,1,2,0,0,1,12,13.5,
38,38,1985-01-28,24-167,UTA,,DEN,L (-4),0,22:00,5,8,0.625,1,1,1.0,2,2,1.0,3,1,4,1,1,0,1,2,13,11.7,
39,39,1985-02-01,24-171,UTA,@,DAL,W (+12),0,13:00,2,7,0.286,0,0,,2,2,1.0,1,2,3,0,0,0,1,4,6,0.6,
40,40,1985-02-02,24-172,UTA,,SAS,W (+1),0,12:00,1,3,0.333,0,0,,0,0,,3,0,3,0,0,0,2,2,2,-0.4,
41,41,1985-02-05,24-175,UTA,@,POR,L (-20),0,9:00,3,4,0.75,0,0,,4,5,0.8,0,0,0,0,0,0,1,1,10,6.6,
42,42,1985-02-07,24-177,UTA,@,KCK,W (+18),0,6:00,2,3,0.667,0,0,,0,0,,0,0,0,2,0,1,1,1,4,3.4,
43,43,1985-02-12,24-182,UTA,@,GSW,W (+12),0,4:00,0,1,0.0,0,0,,0,0,,1,3,4,0,0,0,2,0,0,-1.1,
44,44,1985-02-13,24-183,UTA,,ATL,L (-6),0,17:00,3,5,0.6,0,0,,5,5,1.0,2,2,4,0,0,1,1,3,11,9.2,
45,45,1985-02-15,24-185,UTA,,LAC,W (+9),0,31:00,6,8,0.75,0,0,,9,12,0.75,0,1,1,3,1,1,0,3,21,19.5,
46,46,1985-02-18,24-188,UTA,,BOS,L (-16),0,31:00,10,16,0.625,0,0,,2,2,1.0,5,5,10,2,0,0,1,1,22,19.8,
47,47,1985-02-20,24-190,UTA,@,NJN,W (+6),0,16:00,5,7,0.714,0,0,,0,0,,1,0,1,0,0,0,0,4,10,6.2,
48,48,1985-02-22,24-192,UTA,@,CLE,W (+4),0,14:00,3,9,0.333,0,0,,0,0,,2,2,4,0,0,0,1,2,6,1.1,
49,49,1985-02-24,24-194,UTA,@,PHI,L (-9),0,16:00,4,5,0.8,0,0,,2,2,1.0,0,1,1,3,1,0,0,5,10,9.5,
50,50,1985-02-26,24-196,UTA,@,DAL,W (+7),0,26:00,9,12,0.75,0,0,,7,8,0.875,2,3,5,3,0,0,2,4,25,20.6,
51,51,1985-02-27,24-197,UTA,,MIL,L (-19),0,26:00,3,11,0.273,0,0,,0,0,,3,3,6,1,0,0,2,2,6,0.4,
52,52,1985-03-01,24-199,UTA,,HOU,L (-4),0,32:00,5,12,0.417,0,0,,2,4,0.5,5,2,7,6,2,0,4,2,12,10.3,
53,53,1985-03-03,24-201,UTA,@,POR,L (-28),0,20:00,0,4,0.0,0,0,,3,4,0.75,1,2,3,2,0,1,0,2,3,2.4,
54,54,1985-03-06,24-204,UTA,@,HOU,W (+4),0,21:00,3,7,0.429,0,0,,1,2,0.5,1,3,4,0,0,0,2,1,7,2.1,
55,55,1985-03-07,24-205,UTA,@,DET,W (+8),0,16:00,2,4,0.5,0,0,,2,2,1.0,1,1,2,3,0,0,2,2,6,4.3,
56,56,1985-03-09,24-207,UTA,@,CHI,W (+6),0,15:00,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,2,2,0.5,
57,57,1985-03-12,24-210,UTA,@,LAL,L (-15),0,18:00,5,8,0.625,0,0,,5,8,0.625,2,1,3,1,1,2,2,2,15,12.2,
58,58,1985-03-13,24-211,UTA,,LAL,L (-15),0,19:00,8,17,0.471,0,0,,8,8,1.0,4,3,7,1,0,0,0,1,24,19.3,
59,59,1985-03-15,24-213,UTA,,KCK,W (+3),0,9:00,0,3,0.0,0,0,,0,0,,0,0,0,2,0,0,0,1,0,-1.1,
60,60,1985-03-17,24-215,UTA,@,KCK,L (-6),0,21:00,3,8,0.375,0,0,,2,4,0.5,1,1,2,4,0,0,2,3,8,3.4,
61,61,1985-03-18,24-216,UTA,,GSW,W (+11),0,13:00,1,7,0.143,0,0,,4,4,1.0,4,2,6,1,0,0,1,2,6,3.8,
62,62,1985-03-20,24-218,UTA,@,LAC,L (-11),0,16:00,3,8,0.375,0,0,,3,4,0.75,1,2,3,0,0,0,2,0,9,3.5,
63,63,1985-03-22,24-220,UTA,@,SEA,W (+25),0,22:00,5,6,0.833,0,0,,2,2,1.0,2,2,4,1,1,1,2,5,12,10.2,
64,64,1985-03-24,24-222,UTA,,CHI,W (+18),0,9:00,1,3,0.333,0,0,,1,1,1.0,0,1,1,1,0,0,0,2,3,1.5,
65,65,1985-03-26,24-224,UTA,@,DEN,L (-15),0,16:00,3,5,0.6,0,0,,0,0,,3,3,6,2,1,0,3,2,6,5.3,
66,66,1985-03-27,24-225,UTA,,DAL,W (+15),0,16:00,4,6,0.667,0,0,,8,9,0.889,0,3,3,0,0,1,0,0,16,14.6,
67,67,1985-03-29,24-227,UTA,,SAS,W (+5),0,12:00,5,7,0.714,0,0,,3,3,1.0,1,1,2,0,2,0,0,0,13,13.1,
68,68,1985-03-30,24-228,UTA,@,HOU,L (-10),0,22:00,5,9,0.556,0,0,,1,1,1.0,0,2,2,3,0,0,3,1,11,6.0,
69,69,1985-04-04,24-233,UTA,,SEA,L (-1),0,15:00,3,4,0.75,0,0,,2,3,0.667,0,1,1,2,1,0,2,2,8,5.9,
70,70,1985-04-06,24-235,UTA,,PHO,W (+11),0,20:00,2,3,0.667,0,0,,0,0,,2,3,5,3,0,0,3,0,4,4.1,
71,71,1985-04-09,24-238,UTA,,LAC,W (+19),0,19:00,3,6,0.5,0,0,,0,0,,0,2,2,1,0,0,1,4,6,1.7,
72,72,1985-04-11,24-240,UTA,,POR,W (+38),0,19:00,8,10,0.8,0,0,,4,4,1.0,3,2,5,3,1,0,2,3,20,18.8,
73,73,1985-04-12,24-241,UTA,@,PHO,L (-4),0,20:00,3,6,0.5,0,0,,3,4,0.75,0,2,2,3,1,0,4,1,9,4.9,
74,74,1985-04-14,24-243,UTA,@,SAS,W (+2),0,28:00,6,9,0.667,0,0,,2,4,0.5,1,0,1,1,1,0,1,3,14,9.5,
1,1,1985-10-25,25-072,UTA,,HOU,L (-4),0,9:00,2,3,0.667,0,0,,2,2,1.0,1,2,3,0,0,1,0,0,6,6.7,
2,2,1985-10-29,25-076,UTA,@,SAS,L (-12),0,7:00,0,3,0.0,0,0,,0,0,,0,0,0,2,2,0,0,2,0,0.5,
3,3,1985-10-30,25-077,UTA,,SAS,W (+2),0,9:00,0,2,0.0,0,0,,4,4,1.0,0,1,1,0,0,0,0,0,4,2.9,
4,4,1985-11-01,25-079,UTA,,PHO,W (+11),0,6:00,0,3,0.0,0,0,,0,0,,0,1,1,1,0,0,3,2,0,-4.9,
5,5,1985-11-02,25-080,UTA,@,POR,L (-20),0,14:00,4,4,1.0,0,0,,3,3,1.0,1,2,3,1,1,0,1,4,11,10.2,
6,6,1985-11-05,25-083,UTA,,GSW,W (+19),0,10:00,2,4,0.5,0,0,,2,2,1.0,0,1,1,0,0,0,0,3,6,3.1,
7,7,1985-11-07,25-085,UTA,,LAL,L (-10),0,2:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,
8,8,1985-11-09,25-087,UTA,,CLE,W (+7),0,10:00,0,1,0.0,0,0,,2,2,1.0,2,1,3,0,0,0,1,0,2,2.0,
9,9,1985-11-12,25-090,UTA,@,LAL,L (-9),0,5:00,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,2,2,0.9,
10,10,1985-11-13,25-091,UTA,,DAL,L (-15),0,11:00,1,6,0.167,0,0,,0,0,,1,0,1,0,1,0,3,1,2,-3.5,
11,11,1985-11-15,25-093,UTA,,POR,W (+15),0,2:00,0,2,0.0,0,0,,2,2,1.0,1,0,1,1,0,0,1,0,2,1.0,
12,12,1985-11-16,25-094,UTA,@,SAC,W (+4),0,1:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,
13,13,1985-11-25,25-103,UTA,@,IND,W (+1),0,7:00,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,
14,14,1985-11-27,25-105,UTA,,CHI,W (+18),0,4:00,0,2,0.0,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-0.8,
15,15,1985-11-29,25-107,UTA,,DEN,L (-15),0,12:00,2,3,0.667,0,0,,0,0,,0,2,2,1,0,0,1,2,4,2.2,
16,16,1985-12-02,25-110,UTA,,GSW,W (+3),0,11:00,4,5,0.8,0,0,,1,2,0.5,0,0,0,0,0,0,1,2,9,4.9,
17,17,1985-12-04,25-112,UTA,,LAL,L (-4),0,4:00,0,3,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-2.2,
18,18,1985-12-06,25-114,UTA,@,PHO,L (-19),0,9:00,3,4,0.75,0,0,,0,0,,1,2,3,0,0,0,1,1,6,4.3,
19,19,1985-12-10,25-118,UTA,@,HOU,L (-29),0,6:00,3,3,1.0,0,0,,1,2,0.5,1,1,2,0,0,0,0,0,7,6.7,
20,20,1985-12-11,25-119,UTA,,POR,W (+8),0,10:00,1,4,0.25,0,0,,5,6,0.833,0,0,0,0,1,0,2,3,7,2.0,
21,21,1985-12-14,25-122,UTA,,HOU,W (+14),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
22,22,1985-12-18,25-126,UTA,@,NJN,L (-15),0,4:00,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,
