Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1988-11-09,23-072,CHI,@,BOS,W (+6),0,4:00,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,0,0,2,3,1.8,
2,2,1988-11-15,23-078,CHI,,PHI,W (+13),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
3,3,1988-11-16,23-079,CHI,@,PHI,L (-13),0,3:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-0.7,
4,4,1988-11-22,23-085,CHI,@,SAC,W (+16),0,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,
5,5,1988-12-03,23-096,CHI,@,DAL,W (+13),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
6,6,1988-12-07,23-100,CHI,@,DET,L (-13),0,1:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,
7,7,1988-12-09,23-102,CHI,,MIL,W (+18),0,4:00,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.9,
8,8,1988-12-10,23-103,CHI,,MIA,W (+23),0,6:00,2,4,.500,0,0,,0,0,,0,1,1,2,0,0,0,2,4,2.9,
9,9,1988-12-13,23-106,CHI,,ATL,L (-18),0,8:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,1,0,0,2,2.4,
10,10,1988-12-16,23-109,CHI,,IND,W (+7),0,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
11,11,1988-12-17,23-110,CHI,@,MIL,W (+19),0,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
12,12,1989-01-06,23-130,CHI,,UTA,L (-14),0,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,
13,13,1989-01-10,23-134,CHI,@,ATL,W (+3),0,7:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,2,1,2,0.7,
14,14,1989-01-13,23-137,CHI,,DEN,W (+5),0,10:00,1,3,.333,0,0,,0,0,,1,3,4,0,0,0,0,2,2,1.1,
15,15,1989-01-15,23-139,CHI,,BOS,W (+6),0,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-2.2,
16,16,1989-01-17,23-141,CHI,,IND,W (+7),0,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.8,
17,17,1989-01-27,23-151,CHI,,WSB,W (+11),0,3:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,
18,18,1989-02-07,23-162,CHI,,CHH,W (+25),0,7:00,0,3,.000,0,0,,0,0,,0,1,1,2,1,0,0,1,0,0.2,
19,19,1989-02-19,23-174,CHI,@,MIL,W (+2),0,6:00,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,0,1,2,2.9,
20,20,1989-02-20,23-175,CHI,,POR,W (+4),0,15:00,4,7,.571,0,0,,1,2,.500,0,3,3,0,0,0,2,4,9,2.6,
21,21,1989-02-22,23-177,CHI,@,CHH,W (+28),0,11:00,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,3,0,-2.3,
22,22,1989-02-25,23-180,CHI,@,ATL,L (-30),0,15:00,1,5,.200,0,0,,2,2,1.000,0,3,3,1,0,1,2,3,4,0.0,
23,23,1989-02-28,23-183,CHI,,SAS,W (+19),0,4:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,1,2,0.2,
24,24,1989-03-08,23-191,CHI,@,BOS,L (-9),0,15:00,2,5,.400,0,0,,0,0,,1,1,2,2,0,1,4,4,4,-1.2,
25,25,1989-03-13,23-196,CHI,,IND,W (+32),0,11:00,3,7,.429,0,0,,0,0,,0,0,0,1,0,1,1,3,6,1.5,
26,26,1989-03-18,23-201,CHI,@,IND,L (-11),0,5:00,1,2,.500,0,0,,0,1,.000,2,1,3,0,0,1,0,1,2,2.6,
27,27,1989-04-04,23-218,CHI,,CHH,W (+20),0,7:00,1,4,.250,0,0,,1,2,.500,2,1,3,0,2,0,0,0,3,3.9,
28,28,1989-04-09,23-223,CHI,@,ATL,L (-8),0,15:00,1,2,.500,0,0,,1,2,.500,2,1,3,1,1,0,0,4,3,3.4,
29,29,1989-04-14,23-228,CHI,@,NJN,L (-12),0,3:00,2,2,1.000,0,0,,1,1,1.000,1,0,1,0,0,0,0,0,5,5.1,
30,30,1989-04-16,23-230,CHI,@,CLE,L (-19),0,8:00,1,3,.333,0,0,,1,2,.500,2,2,4,1,0,0,0,0,3,3.6,
1,1,1989-11-03,24-066,CHI,,CLE,W (+5),0,4:00,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,0.7,
2,2,1989-11-04,24-067,CHI,,BOS,L (-2),0,9:00,1,6,.167,0,0,,0,0,,2,3,5,0,0,1,1,2,2,-0.6,
3,3,1989-11-07,24-070,CHI,,DET,W (+3),0,5:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-1.2,
4,4,1989-11-08,24-071,CHI,@,MIN,W (+12),0,3:00,0,3,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,1,1,-1.2,
5,5,1989-11-10,24-073,CHI,@,NJN,L (-10),0,4:00,1,3,.333,0,0,,0,0,,1,1,2,0,1,0,0,0,2,2.3,
6,6,1989-11-14,24-077,CHI,@,SAC,W (+2),0,3:00,0,2,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,2,1,-1.6,
7,7,1989-11-15,24-078,CHI,@,UTA,L (-1),0,13:00,2,3,.667,0,0,,4,5,.800,1,3,4,0,0,0,0,2,8,7.1,
8,8,1989-11-21,24-084,CHI,@,POR,L (-11),0,10:00,2,5,.400,0,0,,0,0,,0,1,1,0,0,0,1,1,4,0.2,
9,9,1989-11-22,24-085,CHI,@,PHO,W (+5),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,
10,10,1989-11-25,24-088,CHI,@,GSW,W (+13),1,14:00,0,2,.000,0,0,,0,0,,1,0,1,1,0,1,1,2,0,-1.1,
11,11,1989-11-26,24-089,CHI,@,LAC,L (-24),1,19:00,3,8,.375,0,0,,0,2,.000,2,1,3,1,0,0,4,5,6,-2.8,
12,12,1989-11-28,24-091,CHI,,ATL,W (+15),0,9:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,1,0,0,2,1.0,
13,13,1989-12-02,24-095,CHI,@,MIA,W (+7),0,8:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,2,2,0.2,
14,14,1989-12-05,24-098,CHI,,DEN,W (+20),0,10:00,3,7,.429,0,0,,0,1,.000,1,1,2,1,0,2,1,2,6,3.2,
15,15,1989-12-08,24-101,CHI,@,IND,L (-2),0,3:00,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,1,0,2,1.7,
16,16,1989-12-09,24-102,CHI,,PHI,W (+20),0,21:00,2,5,.400,0,0,,4,5,.800,3,2,5,3,0,0,1,3,8,7.5,
17,17,1989-12-12,24-105,CHI,,DAL,W (+8),0,8:00,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,0,2,4,3.5,
18,18,1989-12-14,24-107,CHI,,ORL,W (+11),0,21:00,3,7,.429,0,1,.000,0,0,,2,4,6,0,0,0,0,4,6,3.3,
19,19,1989-12-16,24-109,CHI,,CHH,W (+11),0,8:00,0,2,.000,0,0,,0,0,,0,0,0,2,0,2,1,2,0,-0.4,
20,20,1989-12-19,24-112,CHI,,LAL,W (+10),0,10:00,2,2,1.000,0,0,,0,0,,1,2,3,1,0,2,0,2,4,6.0,
21,21,1989-12-20,24-113,CHI,@,ORL,L (-1),0,4:00,0,1,.000,0,0,,1,2,.500,0,3,3,1,1,1,0,2,1,2.4,
22,22,1989-12-22,24-115,CHI,@,ATL,W (+12),0,16:00,3,6,.500,0,0,,2,3,.667,4,1,5,0,1,1,0,2,8,8.6,
23,23,1989-12-23,24-116,CHI,@,PHI,L (-27),0,18:00,0,5,.000,0,0,,4,4,1.000,1,2,3,1,0,0,1,4,4,-0.1,
24,24,1989-12-26,24-119,CHI,,MIN,W (+13),0,15:00,1,4,.250,0,1,.000,0,0,,1,3,4,2,0,0,4,4,2,-3.0,
25,25,1989-12-29,24-122,CHI,,SAS,W (+4),0,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,
26,26,1989-12-30,24-123,CHI,@,WSB,W (+5),0,12:00,0,3,.000,0,0,,4,4,1.000,3,1,4,0,0,0,2,5,4,0.3,
27,27,1990-01-05,24-129,CHI,,ORL,W (+11),0,15:00,1,4,.250,0,0,,0,4,.000,1,2,3,1,1,0,1,2,2,-0.8,
28,28,1990-01-09,24-133,CHI,@,DET,L (-10),0,10:00,2,5,.400,0,0,,0,0,,2,1,3,0,0,0,3,3,4,-1.2,
29,29,1990-01-10,24-134,CHI,@,IND,L (-7),0,4:00,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,1,2,1.6,
30,30,1990-01-12,24-136,CHI,@,CHH,W (+12),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
31,31,1990-01-13,24-137,CHI,,LAC,W (+6),0,14:00,2,4,.500,0,0,,2,3,.667,1,2,3,0,0,0,0,3,6,3.7,
32,32,1990-01-15,24-139,CHI,@,NYK,L (-3),0,9:00,2,3,.667,0,0,,0,0,,3,3,6,0,0,0,1,3,4,3.5,
33,33,1990-01-18,24-142,CHI,,GSW,W (+25),0,12:00,2,5,.400,0,0,,0,0,,1,2,3,0,2,0,2,1,4,2.2,
34,34,1990-01-19,24-143,CHI,@,ATL,W (+8),0,9:00,1,3,.333,0,0,,0,0,,1,0,1,1,0,0,0,3,2,0.5,
