Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1994-11-04,22-173,PHO,@,SAC,L (-18),0,6:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.9,
2,2,1994-11-09,22-178,PHO,,ATL,W (+4),0,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,
3,3,1994-11-12,22-181,PHO,@,LAC,W (+7),0,3:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,
4,4,1995-02-15,22-276,PHO,,POR,W (+7),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
5,5,1995-02-21,22-282,PHO,,BOS,L (-8),0,10:00,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,2,2,-0.1,
6,6,1995-02-24,22-285,PHO,,LAC,W (+12),0,15:00,2,3,.667,0,0,,2,2,1.000,1,0,1,0,0,2,3,2,6,3.0,
7,7,1995-02-28,22-289,PHO,@,LAC,L (-11),0,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-0.9,
8,8,1995-03-05,22-294,PHO,@,GSW,W (+10),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
9,9,1995-03-07,22-296,PHO,@,HOU,W (+11),0,1:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-0.4,
10,10,1995-03-10,22-299,PHO,,IND,L (-15),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
11,11,1995-03-14,22-303,PHO,,DET,W (+7),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
12,12,1995-03-21,22-310,PHO,@,ORL,L (-24),0,4:00,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,
1,1,1996-01-12,23-242,CLE,@,DEN,L (-7),0,4:00,0,0,,0,0,,2,2,1.000,1,0,1,0,0,1,0,2,2,2.6,
2,2,1996-01-14,23-244,CLE,@,PHO,W (+15),0,4:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,2,2,0.2,
3,3,1996-01-18,23-248,CLE,@,VAN,W (+8),0,5:00,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,2,2,1.9,
4,4,1996-01-20,23-250,CLE,@,LAL,W (+11),0,10:00,2,2,1.000,0,0,,3,4,.750,1,0,1,1,1,0,0,2,7,7.6,
5,5,1996-01-21,23-251,CLE,@,POR,L (-7),0,14:00,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,1,1,1,4,3.0,
